Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25100874,AMPLICON,602,67727408,PRJNA989655,SAMN36181852,Metagenome or environmental,42735338,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853884,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,125_D119_myco,44.555881 N 123.214569 W,125_D119_myco_D119,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,125_D119_myco,SRP446870
SRR25100875,AMPLICON,602,12041204,PRJNA989655,SAMN36181753,Metagenome or environmental,7635483,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20853883,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,38_D34_myco,44.555881 N 123.214569 W,38_D34_myco_D34,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,38_D34_myco,SRP446870
SRR25100876,AMPLICON,602,40263566,PRJNA989655,SAMN36181851,Metagenome or environmental,25719699,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853882,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,113_D82_myco,44.555881 N 123.214569 W,113_D82_myco_D82,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,113_D82_myco,SRP446870
SRR25100877,AMPLICON,602,53379340,PRJNA989655,SAMN36181850,Metagenome or environmental,34037248,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853881,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,101_OR5630_myco,44.555881 N 123.214569 W,101_OR5630_myco_OR5630,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,101_OR5630_myco,SRP446870
SRR25100878,AMPLICON,602,68354692,PRJNA989655,SAMN36181849,Metagenome or environmental,42828435,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853880,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,124_D119_myco,44.555881 N 123.214569 W,124_D119_myco_D119,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,124_D119_myco,SRP446870
SRR25100879,AMPLICON,602,32064928,PRJNA989655,SAMN36181848,Metagenome or environmental,20890939,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20853879,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,112_D82_myco,44.555881 N 123.214569 W,112_D82_myco_D82,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,112_D82_myco,SRP446870
SRR25100880,AMPLICON,602,28907438,PRJNA989655,SAMN36181847,Metagenome or environmental,18313036,OREGON STATE UNIVERSITY,2020-07,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853878,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,100_OR5630_myco,44.555881 N 123.214569 W,100_OR5630_myco_OR5630,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,100_OR5630_myco,SRP446870
SRR25100881,AMPLICON,602,14921172,PRJNA989655,SAMN36181846,Metagenome or environmental,9568410,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853877,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,123_D89_myco,44.555881 N 123.214569 W,123_D89_myco_D89,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,123_D89_myco,SRP446870
SRR25100882,AMPLICON,602,39964372,PRJNA989655,SAMN36181845,Metagenome or environmental,25809002,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853876,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,111_D6_myco,44.555881 N 123.214569 W,111_D6_myco_D6,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,111_D6_myco,SRP446870
SRR25100883,AMPLICON,602,66553508,PRJNA989655,SAMN36181844,Metagenome or environmental,40477335,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853875,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,99_D178_myco,44.555881 N 123.214569 W,99_D178_myco_D178,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,99_D178_myco,SRP446870
SRR25100884,AMPLICON,602,31084872,PRJNA989655,SAMN36181843,Metagenome or environmental,19818577,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853874,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,122_D89_myco,44.555881 N 123.214569 W,122_D89_myco_D89,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,122_D89_myco,SRP446870
SRR25100885,AMPLICON,602,24548958,PRJNA989655,SAMN36181842,Metagenome or environmental,15895065,OREGON STATE UNIVERSITY,2020-07,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853873,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,110_D6_myco,44.555881 N 123.214569 W,110_D6_myco_D6,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,110_D6_myco,SRP446870
SRR25100886,AMPLICON,602,19573428,PRJNA989655,SAMN36181752,Metagenome or environmental,12374474,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853872,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,26_A116_myco,44.555881 N 123.214569 W,26_A116_myco_A116,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,26_A116_myco,SRP446870
SRR25100887,AMPLICON,602,25980514,PRJNA989655,SAMN36181743,Metagenome or environmental,16404874,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853871,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,13_C45_myco,44.555881 N 123.214569 W,13_C45_myco_C45,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,13_C45_myco,SRP446870
SRR25100888,AMPLICON,602,28026110,PRJNA989655,SAMN36181742,Metagenome or environmental,17560333,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853870,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,1_B200_myco,44.555881 N 123.214569 W,1_B200_myco_B200,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,1_B200_myco,SRP446870
SRR25100889,AMPLICON,602,28959812,PRJNA989655,SAMN36181832,Metagenome or environmental,18628891,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853869,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,36_BV_myco,44.555881 N 123.214569 W,36_BV_myco_BV,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,36_BV_myco,SRP446870
SRR25100890,AMPLICON,602,14898296,PRJNA989655,SAMN36181751,Metagenome or environmental,9370650,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853868,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,14_C45_myco,44.555881 N 123.214569 W,14_C45_myco_C45,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,14_C45_myco,SRP446870
SRR25100891,AMPLICON,602,15107190,PRJNA989655,SAMN36181831,Metagenome or environmental,9728699,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853867,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,24_B21_myco,44.555881 N 123.214569 W,24_B21_myco_B21,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,24_B21_myco,SRP446870
SRR25100892,AMPLICON,602,13117580,PRJNA989655,SAMN36181830,Metagenome or environmental,8170542,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853866,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,12_A78_myco,44.555881 N 123.214569 W,12_A78_myco_A78,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,12_A78_myco,SRP446870
SRR25100893,AMPLICON,602,18113578,PRJNA989655,SAMN36181829,Metagenome or environmental,11838080,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853865,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,95_A6_myco,44.555881 N 123.214569 W,95_A6_myco_A6,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,95_A6_myco,SRP446870
SRR25100894,AMPLICON,602,23956590,PRJNA989655,SAMN36181828,Metagenome or environmental,15318040,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853864,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,83_C106_myco,44.555881 N 123.214569 W,83_C106_myco_C106,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,83_C106_myco,SRP446870
SRR25100895,AMPLICON,602,32562180,PRJNA989655,SAMN36181827,Metagenome or environmental,21561513,OREGON STATE UNIVERSITY,2020-07,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853863,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,71_B22_myco,44.555881 N 123.214569 W,71_B22_myco_B22,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,71_B22_myco,SRP446870
SRR25100896,AMPLICON,602,16583294,PRJNA989655,SAMN36181826,Metagenome or environmental,10853842,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853862,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,59_D149_myco,44.555881 N 123.214569 W,59_D149_myco_D149,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,59_D149_myco,SRP446870
SRR25100897,AMPLICON,602,21478156,PRJNA989655,SAMN36181825,Metagenome or environmental,13844595,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853861,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,47_D17_myco,44.555881 N 123.214569 W,47_D17_myco_D17,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,47_D17_myco,SRP446870
SRR25100898,AMPLICON,602,32833080,PRJNA989655,SAMN36181824,Metagenome or environmental,20841224,OREGON STATE UNIVERSITY,2020-07,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853860,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,35_BV_myco,44.555881 N 123.214569 W,35_BV_myco_BV,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,35_BV_myco,SRP446870
SRR25100899,AMPLICON,602,28917070,PRJNA989655,SAMN36181823,Metagenome or environmental,18116479,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853859,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,23_B21_myco,44.555881 N 123.214569 W,23_B21_myco_B21,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,23_B21_myco,SRP446870
SRR25100900,AMPLICON,602,20956824,PRJNA989655,SAMN36181822,Metagenome or environmental,13455916,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853858,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,11_A78_myco,44.555881 N 123.214569 W,11_A78_myco_A78,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,11_A78_myco,SRP446870
SRR25100901,AMPLICON,602,18703538,PRJNA989655,SAMN36181750,Metagenome or environmental,11919275,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20853857,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,2_B200_myco,44.555881 N 123.214569 W,2_B200_myco_B200,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,2_B200_myco,SRP446870
SRR25100902,AMPLICON,602,38689336,PRJNA989655,SAMN36181821,Metagenome or environmental,24524438,OREGON STATE UNIVERSITY,2020-07,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853856,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,94_A6_myco,44.555881 N 123.214569 W,94_A6_myco_A6,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,94_A6_myco,SRP446870
SRR25100903,AMPLICON,602,32067938,PRJNA989655,SAMN36181820,Metagenome or environmental,19905498,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20853855,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,82_C106_myco,44.555881 N 123.214569 W,82_C106_myco_C106,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,82_C106_myco,SRP446870
SRR25100904,AMPLICON,602,15253476,PRJNA989655,SAMN36181819,Metagenome or environmental,9930247,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX20853854,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,70_B22_myco,44.555881 N 123.214569 W,70_B22_myco_B22,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,70_B22_myco,SRP446870
SRR25100905,AMPLICON,602,41993714,PRJNA989655,SAMN36181774,Metagenome or environmental,25960526,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853853,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,5_Hystyle_myco,44.555881 N 123.214569 W,5_Hystyle_myco_Hystyle,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,5_Hystyle_myco,SRP446870
SRR25100906,AMPLICON,602,21166320,PRJNA989655,SAMN36181773,Metagenome or environmental,13592277,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853852,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,88_D160_myco,44.555881 N 123.214569 W,88_D160_myco_D160,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,88_D160_myco,SRP446870
SRR25100907,AMPLICON,602,20794284,PRJNA989655,SAMN36181772,Metagenome or environmental,13436513,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853851,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,76_A13_myco,44.555881 N 123.214569 W,76_A13_myco_A13,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:43:00Z,1,76_A13_myco,SRP446870
SRR25100908,AMPLICON,602,21085652,PRJNA989655,SAMN36181745,Metagenome or environmental,13411492,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX20853850,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,37_D34_myco,44.555881 N 123.214569 W,37_D34_myco_D34,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,37_D34_myco,SRP446870
SRR25100909,AMPLICON,602,18466350,PRJNA989655,SAMN36181771,Metagenome or environmental,11873964,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853849,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,64_D125_myco,44.555881 N 123.214569 W,64_D125_myco_D125,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,64_D125_myco,SRP446870
SRR25100910,AMPLICON,602,22856736,PRJNA989655,SAMN36181770,Metagenome or environmental,14360257,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX20853848,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,52_C91_myco,44.555881 N 123.214569 W,52_C91_myco_C91,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,52_C91_myco,SRP446870
SRR25100911,AMPLICON,602,7274568,PRJNA989655,SAMN36181769,Metagenome or environmental,4765385,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853847,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,40_B197_myco,44.555881 N 123.214569 W,40_B197_myco_B197,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,40_B197_myco,SRP446870
SRR25100912,AMPLICON,602,21470330,PRJNA989655,SAMN36181768,Metagenome or environmental,14078483,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853846,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,28_C2_myco,44.555881 N 123.214569 W,28_C2_myco_C2,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,28_C2_myco,SRP446870
SRR25100913,AMPLICON,602,20707596,PRJNA989655,SAMN36181767,Metagenome or environmental,12886733,OREGON STATE UNIVERSITY,2020-07,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX20853845,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,16_B29_myco,44.555881 N 123.214569 W,16_B29_myco_B29,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,16_B29_myco,SRP446870
SRR25100914,AMPLICON,602,26222518,PRJNA989655,SAMN36181766,Metagenome or environmental,16623103,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853844,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,4_Hystyle_myco,44.555881 N 123.214569 W,4_Hystyle_myco_Hystyle,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,4_Hystyle_myco,SRP446870
SRR25100915,AMPLICON,602,30523206,PRJNA989655,SAMN36181765,Metagenome or environmental,19552531,OREGON STATE UNIVERSITY,2020-07,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX20853843,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,87_A107_myco,44.555881 N 123.214569 W,87_A107_myco_A107,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,87_A107_myco,SRP446870
SRR25100916,AMPLICON,602,23969232,PRJNA989655,SAMN36181764,Metagenome or environmental,15265046,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853842,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,75_B53_myco,44.555881 N 123.214569 W,75_B53_myco_B53,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,75_B53_myco,SRP446870
SRR25100917,AMPLICON,602,16813860,PRJNA989655,SAMN36181763,Metagenome or environmental,10835289,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853841,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,63_A94_myco,44.555881 N 123.214569 W,63_A94_myco_A94,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,63_A94_myco,SRP446870
SRR25100918,AMPLICON,602,23455124,PRJNA989655,SAMN36181762,Metagenome or environmental,14723086,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853840,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,51_A67_myco,44.555881 N 123.214569 W,51_A67_myco_A67,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,51_A67_myco,SRP446870
SRR25100919,AMPLICON,602,16925230,PRJNA989655,SAMN36181744,Metagenome or environmental,10594887,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853839,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,25_A116_myco,44.555881 N 123.214569 W,25_A116_myco_A116,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,25_A116_myco,SRP446870
SRR25100920,AMPLICON,602,13056176,PRJNA989655,SAMN36181761,Metagenome or environmental,8337691,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853838,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,39_D34_myco,44.555881 N 123.214569 W,39_D34_myco_D34,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,39_D34_myco,SRP446870
